0                 	-4.6429013023e-04	5.8405401780e-03	-2.1896921463e-04	-5.7377473755e-04	3.5480552291e-04
0.0002            	-2.0422317037e+00	6.0203113438e-01	-2.7862135311e+00	-3.4353384693e+00	6.4912493814e-01
0.0004            	-1.9327344216e+00	5.7164534683e-01	-2.7344266924e+00	-3.2999477678e+00	5.6552107537e-01
0.0006            	-1.8034141500e+00	5.4773197704e-01	-2.6141908909e+00	-3.1105095955e+00	4.9631870456e-01
0.0008            	-1.7032401192e+00	5.2802884198e-01	-2.5247932496e+00	-2.9656367440e+00	4.4084349435e-01
0.001             	-1.6347966849e+00	5.1600618815e-01	-2.4654274149e+00	-2.8675103924e+00	4.0208297743e-01
0.0012            	-1.5912491754e+00	5.0734790555e-01	-2.4340529062e+00	-2.8082756285e+00	3.7422272232e-01
0.0014            	-1.5620996994e+00	5.0046398668e-01	-2.4196921369e+00	-2.7719457678e+00	3.5225363099e-01
0.0016            	-1.5425977930e+00	4.9336353924e-01	-2.4211026584e+00	-2.7531491221e+00	3.3204646377e-01
0.0018            	-1.5302688088e+00	4.8702996283e-01	-2.4286299693e+00	-2.7445837935e+00	3.1595382413e-01
0.002             	-1.5127203478e+00	4.7692160659e-01	-2.4354133796e+00	-2.7304270376e+00	2.9501365797e-01
0.0022            	-1.4929050527e+00	4.6470383877e-01	-2.4406519805e+00	-2.7132310429e+00	2.7257906245e-01
0.0024            	-1.4760810416e+00	4.5354333590e-01	-2.4481343985e+00	-2.7001482409e+00	2.5201384232e-01
0.0026            	-1.4625431129e+00	4.4352239605e-01	-2.4608952137e+00	-2.6929907198e+00	2.3209550606e-01
0.0028            	-1.4512596832e+00	4.3454312676e-01	-2.4710626368e+00	-2.6867910016e+00	2.1572836479e-01
0.003             	-1.4424222371e+00	4.2665728991e-01	-2.4863935164e+00	-2.6856189953e+00	1.9922547888e-01
0.0032            	-1.4346445224e+00	4.1986591815e-01	-2.5019339618e+00	-2.6856115033e+00	1.8367754150e-01
0.0034            	-1.4290436607e+00	4.1465671481e-01	-2.5208106434e+00	-2.6894489824e+00	1.6863833898e-01
0.0036            	-1.4226216638e+00	4.0968709637e-01	-2.5354782382e+00	-2.6903607829e+00	1.5488254474e-01
0.0038            	-1.4081104788e+00	4.0172731229e-01	-2.5368798867e+00	-2.6765504222e+00	1.3967053550e-01
0.004             	-1.3923468213e+00	3.9400634490e-01	-2.5340540819e+00	-2.6593738623e+00	1.2531978038e-01
0.0042            	-1.3727359056e+00	3.8483794984e-01	-2.5212480665e+00	-2.6333599388e+00	1.1211187232e-01
0.0044            	-1.3533704661e+00	3.7591845012e-01	-2.5055727205e+00	-2.6061568263e+00	1.0058410589e-01
0.0046            	-1.3478563227e+00	3.7113116351e-01	-2.5120771688e+00	-2.6038949071e+00	9.1817738299e-02
0.0048            	-1.3467225233e+00	3.6781521953e-01	-2.5254514417e+00	-2.6094482442e+00	8.3996802417e-02
0.005             	-1.3456622217e+00	3.6438919263e-01	-2.5365860316e+00	-2.6139552375e+00	7.7369205885e-02
0.0052            	-1.3441603348e+00	3.6099523974e-01	-2.5471754432e+00	-2.6177480564e+00	7.0572613258e-02
0.0054            	-1.3428318951e+00	3.5776722378e-01	-2.5581782154e+00	-2.6219210028e+00	6.3742787464e-02
