0.0592            	-1.4181462269e+00	2.2818322917e-01	-3.2304775025e+00	-3.0333849782e+00	-1.9709252435e-01
0.0594            	-1.4157855118e+00	2.2753144709e-01	-3.2270562153e+00	-3.0293136195e+00	-1.9774259582e-01
0.0596            	-1.4117385843e+00	2.2657933952e-01	-3.2207714603e+00	-3.0221243145e+00	-1.9864714582e-01
0.0598            	-1.4112273629e+00	2.2664328965e-01	-3.2202991890e+00	-3.0213769574e+00	-1.9892223159e-01
0.06              	-1.4153076305e+00	2.2796749262e-01	-3.2272135612e+00	-3.0289144111e+00	-1.9829915011e-01
0.0602            	-1.4181970353e+00	2.2878008315e-01	-3.2321767764e+00	-3.0342854235e+00	-1.9789135295e-01
0.0604            	-1.4169964531e+00	2.2848300313e-01	-3.2303769929e+00	-3.0321849496e+00	-1.9819204329e-01
0.0606            	-1.4151262999e+00	2.2819336672e-01	-3.2277133378e+00	-3.0289829688e+00	-1.9873036905e-01
0.0608            	-1.4131059948e+00	2.2776144463e-01	-3.2244257207e+00	-3.0253188552e+00	-1.9910686557e-01
0.061             	-1.4120316503e+00	2.2752757150e-01	-3.2225701128e+00	-3.0233167067e+00	-1.9925340607e-01
0.0612            	-1.4110181105e+00	2.2713488020e-01	-3.2205507984e+00	-3.0212935097e+00	-1.9925728869e-01
0.0614            	-1.4095814898e+00	2.2659027828e-01	-3.2178870349e+00	-3.0185250072e+00	-1.9936202768e-01
0.0616            	-1.4086522714e+00	2.2608172392e-01	-3.2158744262e+00	-3.0165894845e+00	-1.9928494168e-01
0.0618            	-1.4072467176e+00	2.2546639196e-01	-3.2131257860e+00	-3.0138096106e+00	-1.9931617536e-01
0.062             	-1.4071018936e+00	2.2510050624e-01	-3.2124397639e+00	-3.0133217755e+00	-1.9911798840e-01
0.0622            	-1.4073498050e+00	2.2479165207e-01	-3.2123523687e+00	-3.0135259893e+00	-1.9882637936e-01
0.0624            	-1.4082051528e+00	2.2478017112e-01	-3.2133823185e+00	-3.0148963121e+00	-1.9848600648e-01
0.0626            	-1.4091333843e+00	2.2487913252e-01	-3.2146834820e+00	-3.0164751253e+00	-1.9820835673e-01
0.0628            	-1.4100204583e+00	2.2506200880e-01	-3.2160867137e+00	-3.0180638152e+00	-1.9802289854e-01
0.063             	-1.4114191035e+00	2.2543506337e-01	-3.2185351299e+00	-3.0206866684e+00	-1.9784846151e-01
0.0632            	-1.4125282869e+00	2.2586460070e-01	-3.2204876985e+00	-3.0227721361e+00	-1.9771556238e-01
0.0634            	-1.4132620447e+00	2.2626273137e-01	-3.2220134197e+00	-3.0242687546e+00	-1.9774466511e-01
0.0636            	-1.4135302365e+00	2.2649940244e-01	-3.2227761209e+00	-3.0249182969e+00	-1.9785782399e-01
0.0638            	-1.4138566183e+00	2.2680133406e-01	-3.2235936270e+00	-3.0256534318e+00	-1.9794019524e-01
0.064             	-1.4145257200e+00	2.2720261570e-01	-3.2248492528e+00	-3.0269503464e+00	-1.9789890638e-01
0.0642            	-1.4153964325e+00	2.2761752549e-01	-3.2264355531e+00	-3.0286142090e+00	-1.9782134408e-01
0.0644            	-1.4152556218e+00	2.2769168767e-01	-3.2263721110e+00	-3.0284416773e+00	-1.9793043369e-01
0.0646            	-1.4154822973e+00	2.2782738661e-01	-3.2270069872e+00	-3.0289857910e+00	-1.9802119627e-01
0.0648            	-1.4126101601e+00	2.2684520803e-01	-3.2222335461e+00	-3.0237269332e+00	-1.9850661293e-01
0.065             	-1.4072479724e+00	2.2521308051e-01	-3.2131003666e+00	-3.0137981557e+00	-1.9930221095e-01
0.0652            	-1.4050457036e+00	2.2457905433e-01	-3.2088082514e+00	-3.0094498293e+00	-1.9935842205e-01
0.0654            	-1.4061745886e+00	2.2480614166e-01	-3.2100119327e+00	-3.0111805550e+00	-1.9883137774e-01
0.0656            	-1.4081950296e+00	2.2510492099e-01	-3.2124054499e+00	-3.0143977545e+00	-1.9800769536e-01
0.0658            	-1.4089605565e+00	2.2522982093e-01	-3.2133059653e+00	-3.0156135391e+00	-1.9769242618e-01
0.066             	-1.4096891344e+00	2.2534809026e-01	-3.2144445879e+00	-3.0169114283e+00	-1.9753315956e-01
0.0662            	-1.4107724466e+00	2.2555996289e-01	-3.2162938477e+00	-3.0189193704e+00	-1.9737447727e-01
0.0664            	-1.4121058090e+00	2.2593003145e-01	-3.2186016451e+00	-3.0214066315e+00	-1.9719501355e-01
0.0666            	-1.4135205413e+00	2.2643142601e-01	-3.2212969529e+00	-3.0241690178e+00	-1.9712793514e-01
0.0668            	-1.4146774269e+00	2.2688848652e-01	-3.2238912470e+00	-3.0266230504e+00	-1.9726819664e-01
0.067             	-1.4142683959e+00	2.2688223420e-01	-3.2236134297e+00	-3.0260751107e+00	-1.9753831899e-01
0.0672            	-1.4131455348e+00	2.2666894645e-01	-3.2220534513e+00	-3.0241722604e+00	-1.9788119089e-01
0.0674            	-1.4128015903e+00	2.2669945711e-01	-3.2217793074e+00	-3.0236912440e+00	-1.9808806342e-01
0.0676            	-1.4119433815e+00	2.2649708175e-01	-3.2205507696e+00	-3.0222187663e+00	-1.9833200330e-01
0.0678            	-1.4107919591e+00	2.2614030993e-01	-3.2187212249e+00	-3.0201525716e+00	-1.9856865331e-01
0.068             	-1.4112759678e+00	2.2638314526e-01	-3.2195609211e+00	-3.0210564284e+00	-1.9850449272e-01
0.0682            	-1.4133663308e+00	2.2709587663e-01	-3.2229384679e+00	-3.0248355648e+00	-1.9810290312e-01
0.0684            	-1.4126790238e+00	2.2688942571e-01	-3.2219266283e+00	-3.0236423380e+00	-1.9828429032e-01
0.0686            	-1.4129682892e+00	2.2711332409e-01	-3.2227090948e+00	-3.0243228365e+00	-1.9838625822e-01
0.0688            	-1.4125192002e+00	2.2713338668e-01	-3.2223608061e+00	-3.0236996032e+00	-1.9866120281e-01
0.069             	-1.4096439170e+00	2.2635461541e-01	-3.2180377140e+00	-3.0186627739e+00	-1.9937494002e-01
0.0692            	-1.4079727229e+00	2.2598010088e-01	-3.2157854398e+00	-3.0158654429e+00	-1.9991999698e-01
0.0694            	-1.4084117586e+00	2.2608302444e-01	-3.2164408231e+00	-3.0166321702e+00	-1.9980865295e-01
0.0696            	-1.4088608138e+00	2.2622652352e-01	-3.2171519386e+00	-3.0174367831e+00	-1.9971515555e-01
0.0698            	-1.4076389789e+00	2.2577018154e-01	-3.2149322257e+00	-3.0151050917e+00	-1.9982713398e-01
0.07              	-1.4050112702e+00	2.2506318369e-01	-3.2101530799e+00	-3.0100878101e+00	-2.0006526973e-01
0.0702            	-1.4055265349e+00	2.2525165703e-01	-3.2103825353e+00	-3.0107178025e+00	-1.9966473277e-01
0.0704            	-1.4063905939e+00	2.2549440222e-01	-3.2110742695e+00	-3.0119277287e+00	-1.9914654084e-01
0.0706            	-1.4081966737e+00	2.2607071341e-01	-3.2136319600e+00	-3.0150126536e+00	-1.9861930634e-01
0.0708            	-1.4091741968e+00	2.2629143695e-01	-3.2147842164e+00	-3.0165663050e+00	-1.9821791141e-01
0.071             	-1.4083306715e+00	2.2588636695e-01	-3.2132604358e+00	-3.0149608894e+00	-1.9829954646e-01
0.0712            	-1.4058285712e+00	2.2499605340e-01	-3.2091856268e+00	-3.0104213846e+00	-1.9876424220e-01
0.0714            	-1.4040316888e+00	2.2427538437e-01	-3.2061948914e+00	-3.0071291346e+00	-1.9906575689e-01
0.0716            	-1.4037379678e+00	2.2387179174e-01	-3.2051700764e+00	-3.0063230060e+00	-1.9884707042e-01
0.0718            	-1.4040165452e+00	2.2370006234e-01	-3.2049005088e+00	-3.0064667995e+00	-1.9843370921e-01
0.072             	-1.4045841524e+00	2.2385536393e-01	-3.2051350582e+00	-3.0071516815e+00	-1.9798337672e-01
0.0722            	-1.4048629226e+00	2.2394956087e-01	-3.2051068708e+00	-3.0074163580e+00	-1.9769051279e-01
0.0724            	-1.4053771008e+00	2.2413208021e-01	-3.2057949613e+00	-3.0082745814e+00	-1.9752037986e-01
0.0726            	-1.4062201654e+00	2.2438868944e-01	-3.2071550017e+00	-3.0097976663e+00	-1.9735733545e-01
0.0728            	-1.4073673696e+00	2.2462297736e-01	-3.2093009033e+00	-3.0120178213e+00	-1.9728308201e-01
0.073             	-1.4086679890e+00	2.2501805036e-01	-3.2116146049e+00	-3.0144752914e+00	-1.9713931350e-01
0.0732            	-1.4099279907e+00	2.2553672166e-01	-3.2139587357e+00	-3.0169073586e+00	-1.9705137709e-01
0.0734            	-1.4112759027e+00	2.2613877500e-01	-3.2162031274e+00	-3.0193774663e+00	-1.9682566104e-01
0.0736            	-1.4112766345e+00	2.2633330797e-01	-3.2164280288e+00	-3.0194906489e+00	-1.9693737983e-01
0.0738            	-1.4095274581e+00	2.2604025341e-01	-3.2138549794e+00	-3.0164549478e+00	-1.9740003157e-01
0.074             	-1.4070200534e+00	2.2547061278e-01	-3.2100009783e+00	-3.0120205425e+00	-1.9798043576e-01
0.0742            	-1.4053277523e+00	2.2501023356e-01	-3.2070802802e+00	-3.0088678924e+00	-1.9821238781e-01
0.0744            	-1.4047923829e+00	2.2474349189e-01	-3.2058029019e+00	-3.0076938339e+00	-1.9810906803e-01
0.0746            	-1.4049702557e+00	2.2465303152e-01	-3.2055888167e+00	-3.0077646641e+00	-1.9782415266e-01
0.0748            	-1.4054989302e+00	2.2461708695e-01	-3.2060535135e+00	-3.0085256869e+00	-1.9752782657e-01
0.075             	-1.4063845313e+00	2.2467782380e-01	-3.2072983493e+00	-3.0100337060e+00	-1.9726464330e-01
0.0752            	-1.4071429528e+00	2.2471739597e-01	-3.2083819556e+00	-3.0113339306e+00	-1.9704802500e-01
0.0754            	-1.4074257838e+00	2.2465523562e-01	-3.2089344830e+00	-3.0118930254e+00	-1.9704145768e-01
0.0756            	-1.4077428692e+00	2.2461948751e-01	-3.2096263325e+00	-3.0125560354e+00	-1.9707029707e-01
0.0758            	-1.4083254524e+00	2.2471437921e-01	-3.2108300122e+00	-3.0137404585e+00	-1.9708955373e-01
0.076             	-1.4084298187e+00	2.2476687193e-01	-3.2110386679e+00	-3.0139491527e+00	-1.9708951520e-01
0.0762            	-1.4080790289e+00	2.2480557641e-01	-3.2106544166e+00	-3.0134062372e+00	-1.9724817941e-01
0.0764            	-1.4072160637e+00	2.2477762960e-01	-3.2093941258e+00	-3.0119131266e+00	-1.9748099920e-01
0.0766            	-1.4064452537e+00	2.2469876353e-01	-3.2083638555e+00	-3.0106271815e+00	-1.9773667409e-01
0.0768            	-1.4070836582e+00	2.2497691082e-01	-3.2094097868e+00	-3.0117885516e+00	-1.9762123522e-01
0.077             	-1.4079440447e+00	2.2519586289e-01	-3.2106367179e+00	-3.0132624036e+00	-1.9737431426e-01
0.0772            	-1.4083379289e+00	2.2535648920e-01	-3.2111227947e+00	-3.0138993263e+00	-1.9722346849e-01
0.0774            	-1.4084641730e+00	2.2550953602e-01	-3.2112572118e+00	-3.0140927789e+00	-1.9716443292e-01
0.0776            	-1.4078552662e+00	2.2527031380e-01	-3.2103911601e+00	-3.0130508463e+00	-1.9734031382e-01
0.0778            	-1.4063420795e+00	2.2471669097e-01	-3.2080664147e+00	-3.0103752868e+00	-1.9769112789e-01
0.078             	-1.4046999322e+00	2.2412813984e-01	-3.2053961834e+00	-3.0073980239e+00	-1.9799815951e-01
0.0782            	-1.4036404553e+00	2.2366243700e-01	-3.2032872611e+00	-3.0052840859e+00	-1.9800317520e-01
0.0784            	-1.4029508149e+00	2.2329326210e-01	-3.2017880940e+00	-3.0038448619e+00	-1.9794323211e-01
0.0786            	-1.4028470933e+00	2.2322744526e-01	-3.2013904523e+00	-3.0035423194e+00	-1.9784813284e-01
0.0788            	-1.4033494080e+00	2.2324237521e-01	-3.2019017245e+00	-3.0043002703e+00	-1.9760145420e-01
0.079             	-1.4039941288e+00	2.2338568599e-01	-3.2027763534e+00	-3.0053823055e+00	-1.9739404785e-01
0.0792            	-1.4041427969e+00	2.2334119323e-01	-3.2030573219e+00	-3.0056714578e+00	-1.9738586405e-01
0.0794            	-1.4052072006e+00	2.2354195235e-01	-3.2054290088e+00	-3.0079217051e+00	-1.9750730376e-01
0.0796            	-1.4080830674e+00	2.2424446323e-01	-3.2109645706e+00	-3.0135653527e+00	-1.9739921788e-01
0.0798            	-1.4078124847e+00	2.2393144082e-01	-3.2109811825e+00	-3.0133030760e+00	-1.9767810653e-01
0.08              	-1.4043606582e+00	2.2294311037e-01	-3.2056972758e+00	-3.0072092961e+00	-1.9848797972e-01
0.0802            	-1.4039002933e+00	2.2310012709e-01	-3.2052078139e+00	-3.0065042003e+00	-1.9870361369e-01
0.0804            	-1.4042166489e+00	2.2338844180e-01	-3.2057835700e+00	-3.0071084339e+00	-1.9867513615e-01
0.0806            	-1.4043885481e+00	2.2355029942e-01	-3.2060650880e+00	-3.0074210921e+00	-1.9864399587e-01
0.0808            	-1.4043237666e+00	2.2360813081e-01	-3.2058850686e+00	-3.0072663009e+00	-1.9861876766e-01
0.081             	-1.4048714817e+00	2.2382653436e-01	-3.2065824480e+00	-3.0081627057e+00	-1.9841974233e-01
0.0812            	-1.4048467230e+00	2.2387681728e-01	-3.2061153193e+00	-3.0079043827e+00	-1.9821093663e-01
0.0814            	-1.4036370066e+00	2.2360456024e-01	-3.2038815290e+00	-3.0055777711e+00	-1.9830375791e-01
0.0816            	-1.4028032627e+00	2.2343790663e-01	-3.2024810344e+00	-3.0040437799e+00	-1.9843725454e-01
0.0818            	-1.4024882865e+00	2.2322279522e-01	-3.2019139964e+00	-3.0034452847e+00	-1.9846871167e-01
0.082             	-1.4029918571e+00	2.2324807968e-01	-3.2024847724e+00	-3.0042342433e+00	-1.9825052911e-01
0.0822            	-1.4043047339e+00	2.2353240901e-01	-3.2044996508e+00	-3.0065545593e+00	-1.9794509156e-01
0.0824            	-1.4056605413e+00	2.2386861792e-01	-3.2066835256e+00	-3.0090023041e+00	-1.9768122152e-01
0.0826            	-1.4058588392e+00	2.2382069743e-01	-3.2070989025e+00	-3.0094082904e+00	-1.9769061207e-01
0.0828            	-1.4054180811e+00	2.2370980801e-01	-3.2066859209e+00	-3.0087610415e+00	-1.9792487932e-01
0.083             	-1.4050325740e+00	2.2364235521e-01	-3.2063411832e+00	-3.0082031656e+00	-1.9813801757e-01
0.0832            	-1.4034495267e+00	2.2302875598e-01	-3.2037765727e+00	-3.0053378130e+00	-1.9843875965e-01
0.0834            	-1.4016518440e+00	2.2252964623e-01	-3.2007585108e+00	-3.0020310994e+00	-1.9872741141e-01
0.0836            	-1.4011514776e+00	2.2229986319e-01	-3.1996230711e+00	-3.0009630131e+00	-1.9866005795e-01
0.0838            	-1.4008238702e+00	2.2210428214e-01	-3.1985510355e+00	-3.0000993879e+00	-1.9845164760e-01
0.084             	-1.4013988972e+00	2.2225199851e-01	-3.1995036716e+00	-3.0011507330e+00	-1.9835293866e-01
0.0842            	-1.4018747608e+00	2.2225123576e-01	-3.2002036518e+00	-3.0019765867e+00	-1.9822706515e-01
0.0844            	-1.4020004636e+00	2.2210813143e-01	-3.2005225702e+00	-3.0022617487e+00	-1.9826082153e-01
0.0846            	-1.4017985747e+00	2.2188933251e-01	-3.2002438716e+00	-3.0019205105e+00	-1.9832336108e-01
0.0848            	-1.4019344159e+00	2.2181741796e-01	-3.2005121468e+00	-3.0021904893e+00	-1.9832165751e-01
0.085             	-1.4029497290e+00	2.2214117011e-01	-3.2021290828e+00	-3.0040142704e+00	-1.9811481234e-01
0.0852            	-1.4042492522e+00	2.2263897109e-01	-3.2043011118e+00	-3.0063998081e+00	-1.9790130370e-01
0.0854            	-1.4053097927e+00	2.2310667201e-01	-3.2061836234e+00	-3.0084016044e+00	-1.9778201905e-01
0.0856            	-1.4055670131e+00	2.2337058598e-01	-3.2068019576e+00	-3.0089679919e+00	-1.9783396573e-01
0.0858            	-1.4044496482e+00	2.2315849750e-01	-3.2052080599e+00	-3.0070536781e+00	-1.9815438171e-01
